Year,TEAM_ID,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WINS,LOSSES,WinPCT,PER,FROM_YEAR,FGM_PM
0.02204731300508306,-0.003539021492224692,0.03613614588829946,0.28389436120791967,0.2680140722189573,0.212777861562815,0.04151878461052599,0.2304280721431902,0.29711639789072686,0.15656935634879834,1.0,-0.0462106142996396,-0.113354263729623,0.08304050333072348,0.1887004812863582,0.23189889693067678,0.14418857381015443,0.4724573720052084,0.3547480568491941,0.4120545322568015,0.06749112202743232,0.15604643882814637,0.13495268117035947,0.3982301197370616,0.15610156837358383,0.3416372214385782,0.25734043882022367,0.24893709715807752,0.1837636699213877,0.31203697881646997,0.25313535604126586,0.03935297736887327,0.07453139603976563,-0.08218529231533493,0.07979074997859117,0.6289144916679948,-0.07107730483859742,0.5210938791033841
0.1016002314378895,-0.03112141904233241,0.1651444251010453,0.40141485819434514,0.3692882773168797,0.31150042772615694,0.08470206368489194,0.6680714644294928,0.6378459485855584,0.7230538524072737,-0.0462106142996396,1.0,0.9812423593045381,0.535960547673984,0.48873575821426796,0.4266317309338031,0.38448821092464186,-0.15186505447516901,0.2852930576047666,0.16799775893212113,0.5115401321534155,0.5056244253345268,0.4759808025952305,-0.004522230346124844,0.36835258419508526,0.3270525754086255,0.42752590538065566,0.6989086214494943,0.25311813232679925,0.5746095364777765,0.09749461572126077,0.1117683391506842,0.02490002826611253,-0.06454962149532106,0.04455785391601321,0.23128027005167898,-0.12823699964893756,0.29610518719470696
0.11009134640496575,-0.0367313873794787,0.1486399598754068,0.3825743168858257,0.3397371139574463,0.31032240273103007,0.05508718489267629,0.6776354871867697,0.639421837586593,0.7422146712361066,-0.113354263729623,0.9812423593045381,1.0,0.4825278066060735,0.5092871997856468,0.4490130116655745,0.3785958842086933,-0.16311328836312716,0.28899132978990794,0.16726414473738646,0.5369215975326435,0.5337516701114771,0.4925393258946246,-0.00872100410911263,0.3921455465825379,0.3361869677735975,0.44928808308998913,0.702123973806137,0.21132835169335856,0.5816493191338625,0.10418304277355275,0.1354538333204764,-0.0039219121540882826,-0.03998115798962173,0.016260217181152153,0.18578603704521438,-0.12089535605230721,0.27130072984819475
0.05772174857184869,0.022237606991350536,0.07655041218335294,0.2850722282401045,0.25854209080620305,0.22530476703259067,0.09228786833019657,0.3234299328772153,0.28068610407901845,0.31915819890485664,0.08304050333072348,0.535960547673984,0.4825278066060735,1.0,0.16899214426576556,0.12201149693096466,0.3370110241519261,-0.2078328265490719,0.0733025425990251,-0.008436730735961743,0.24950726508089055,0.18797419126392345,0.22530703461882898,-0.08255792302075708,0.13343713612832073,0.12788854458568258,0.12825798746258532,0.3102372985424055,0.12986174351062887,0.23416888356129056,-0.027038105429451738,0.01901991566187479,0.02537414319808669,-0.04512605705595899,0.03718139663844416,0.2346357697911556,-0.027781934676407282,0.22865430738316975
6.74738531212432e-06,0.008437869564690809,0.0641590802864738,0.39091714975772723,0.34912601701763696,0.31491105849964934,0.051502008483884636,0.7107468993068514,0.8475756174193408,0.8387154732111373,0.1887004812863582,0.48873575821426796,0.5092871997856468,0.16899214426576556,1.0,0.984395039402115,0.3520678670270163,0.3355773109026885,0.6212894233663891,0.5707831976578482,0.6618032914289491,0.8017700728724905,0.5476978519983565,0.3482673416355612,0.7187508966858481,0.5024163325198886,0.9500494956966825,0.8930377771997887,0.2456488718303755,0.8511029906241895,0.5744099166007297,0.3111153290380274,0.004974765778755744,-0.007727153632018913,0.006701562608990117,0.4591231069495848,-0.15205153784672604,0.46932851644450807
-0.0029490608714923473,0.005124902522696911,0.04433769524947168,0.3969041028058611,0.34905389693906475,0.32569579763115436,0.0417543352604116,0.7140091155309285,0.8488340269107779,0.8258751656644892,0.23189889693067678,0.4266317309338031,0.4490130116655745,0.12201149693096466,0.984395039402115,1.0,0.2917110488090951,0.4187272808780605,0.6709944168937412,0.6336222963134208,0.6466354516942796,0.810049131435582,0.5525290289875705,0.4100666584573081,0.7421742331656962,0.5393067202705495,0.9691834451951293,0.8823711915453233,0.23521325641937665,0.8649119145220788,0.6293479020748063,0.3326143248715009,-0.002839408716685776,0.0017927054176358405,-0.0024352055834912707,0.4670916078497112,-0.14359153546598874,0.4730471743053508
0.031508233477499314,0.041292305760100116,0.1231032976736936,0.40834282516899545,0.34468142187369605,0.35096005634670263,0.05138299022703531,0.41373647975799466,0.3477808799985165,0.37480805948798473,0.14418857381015443,0.38448821092464186,0.3785958842086933,0.3370110241519261,0.3520678670270163,0.2917110488090951,1.0,0.013108802434898235,0.21451028534792033,0.16531441823352844,0.2879374224490117,0.27408764612012315,0.28777218190186254,0.06791871819077942,0.23446019839361232,0.2865020414594687,0.293266863644085,0.37838954492788796,0.10711849487405863,0.344551357740437,0.07188621961463358,0.02628506053138408,0.0030085090285722053,-0.02020456072698029,0.013371545798555774,0.20341676384969803,-0.14471182656397943,0.1232974958530294
0.0014024590033929962,-0.010882821276329769,0.002965837406542103,0.31398744633849723,0.25636903640457287,0.27939938666845116,-0.0051966713643299975,0.3974793430008137,0.414842084029151,0.2918191640188202,0.4724573720052084,-0.15186505447516901,-0.16311328836312716,-0.2078328265490719,0.3355773109026885,0.4187272808780605,0.013108802434898235,1.0,0.73380881337512,0.8587694892290396,0.07469899468558826,0.3134071581370797,0.2430040366985509,0.6664404941573494,0.3900822322364524,0.5617696926044863,0.46395879222650693,0.3516418896098787,0.11768187107025868,0.5198300581986494,0.6531938419536903,0.11884228576177215,-0.017790819929567138,0.015307893545684568,-0.01826826897435677,0.35514829502702533,-0.05757356439236078,0.24260232679625723
0.03082964415866192,-0.02211573338061664,0.10509238967011439,0.4930354462859809,0.4298222606465087,0.4087317709473638,0.0568396583379968,0.7240828230993632,0.7208290645296647,0.6540028988126068,0.3547480568491941,0.2852930576047666,0.28899132978990794,0.0733025425990251,0.6212894233663891,0.6709944168937412,0.21451028534792033,0.73380881337512,1.0,0.9780097502743083,0.4285476919563747,0.6330323378804412,0.5121465081683089,0.6478080381454003,0.5556180752112742,0.6900051112905663,0.7131556486442544,0.6923549486308246,0.24037196728617521,0.8319336331373277,0.7814826083432693,0.30144545668113465,0.007623766828028313,-0.01780322726062977,0.01364867541894477,0.425346481724745,-0.16682168375877002,0.350908894927895
0.023894509163038164,-0.019691330975759796,0.07996619819494691,0.4674753097268099,0.40223186028329955,0.393381136328056,0.041349245233923686,0.6668488349076681,0.6697810818543397,0.5817309475106509,0.4120545322568015,0.16799775893212113,0.16726414473738646,-0.008436730735961743,0.5707831976578482,0.6336222963134208,0.16531441823352844,0.8587694892290396,0.9780097502743083,1.0,0.34558036990359375,0.5724445966151034,0.46009825338841726,0.6919502402681901,0.5379300692041397,0.6912201438647226,0.6791756638730644,0.6290029684436986,0.21728723320724905,0.7857693460275313,0.7888987502512879,0.262682443936356,0.00042772239780592964,-0.008929996828534176,0.004897382918347699,0.4292737265289909,-0.1433048582629986,0.33863540282362914
0.03340280558542714,-0.007139729503118523,0.15074029346219034,0.38024512960752405,0.3416509913065307,0.3040519547797549,0.061293756911431824,0.6887271869197453,0.6917400841101572,0.7268550830461312,0.06749112202743232,0.5115401321534155,0.5369215975326435,0.24950726508089055,0.6618032914289491,0.6466354516942796,0.2879374224490117,0.07469899468558826,0.4285476919563747,0.34558036990359375,1.0,0.8366907849937252,0.6692406642078744,0.0986287199064537,0.5611667421330715,0.4031706259690974,0.6764331733259885,0.7102935934884465,0.2219479519155641,0.7543742087368246,0.4313012980591848,0.4307156089342058,-0.0025521225624270095,-0.009254824582374147,0.002288320475301326,0.3305612102410467,-0.17562911544247375,0.3124019886033045
0.006226830028163944,-0.01938886834004117,0.07350526426344055,0.42923951509146974,0.35337165403562987,0.3787651777095796,0.02264726245336573,0.7700576469594919,0.8288453683780743,0.8388358138584557,0.15604643882814637,0.5056244253345268,0.5337516701114771,0.18797419126392345,0.8017700728724905,0.810049131435582,0.27408764612012315,0.3134071581370797,0.6330323378804412,0.5724445966151034,0.8366907849937252,1.0,0.6506462770338234,0.3124265291882515,0.7192011217623652,0.593638840507784,0.8320948614710674,0.8387449097156651,0.14290241829240774,0.856682803468695,0.5714200641957587,0.4010975500294354,-0.0413383035995248,0.032018178083222895,-0.03871602736056448,0.3469670157936257,-0.16171656041594804,0.4124197163811528
-0.0033885173338823356,-0.00039758355199723657,0.0887213575179347,0.47342870014549754,0.40870962814616096,0.39689990774931017,0.03719903335445292,0.7521964945712917,0.6495100793727157,0.6676552474713857,0.13495268117035947,0.4759808025952305,0.4925393258946246,0.22530703461882898,0.5476978519983565,0.5525290289875705,0.28777218190186254,0.2430040366985509,0.5121465081683089,0.46009825338841726,0.6692406642078744,0.6506462770338234,1.0,0.28857896357364,0.5206352044865522,0.5493598870560351,0.5879065964377163,0.6504148845999992,0.23237590779948547,0.7423532411228511,0.35807489557193556,0.22866050220739215,-0.016583765486181193,0.014923611474720374,-0.01700170181005136,0.3011544188473081,-0.12417760383914804,0.22752683945397334
0.026337265746961224,-0.006370694519591601,0.004398062256052348,0.30475367604311665,0.280251593557261,0.23661355041231208,0.05815719686562155,0.40595215455396916,0.4098548437873196,0.315987150782235,0.3982301197370616,-0.004522230346124844,-0.00872100410911263,-0.08255792302075708,0.3482673416355612,0.4100666584573081,0.06791871819077942,0.6664404941573494,0.6478080381454003,0.6919502402681901,0.0986287199064537,0.3124265291882515,0.28857896357364,1.0,0.27979906011063166,0.5487713445657633,0.4483658549035598,0.37056401776523323,0.17513355587328844,0.5329815478991601,0.5108800689696479,0.06280124601802346,0.021062987244706715,-0.030681525970649774,0.025682969935457926,0.3305008342018857,-0.06006771449243883,0.22006510732497309
0.009728291537262863,0.0022693546542975848,-0.07288363982657753,0.37954308583877,0.2766576112019888,0.37430002011826047,-0.048473837303010386,0.6799470308568543,0.7651451724775016,0.7677739040930165,0.15610156837358383,0.36835258419508526,0.3921455465825379,0.13343713612832073,0.7187508966858481,0.7421742331656962,0.23446019839361232,0.3900822322364524,0.5556180752112742,0.5379300692041397,0.5611667421330715,0.7192011217623652,0.5206352044865522,0.27979906011063166,1.0,0.5212984315000627,0.7365137902158819,0.7564685263738318,0.0660382896771314,0.7372910719868938,0.45515618218046955,0.197736797849759,-0.08921469925198318,0.08844207402687648,-0.0918592680876768,0.3293813587256375,-0.012088198751991911,0.4221191133591187
0.005851746038952882,0.0039569803297848935,0.06812810574291737,0.5190672655771947,0.41314090272609705,0.47363204458421726,-0.010970266784435401,0.7358205821140201,0.6202838809282312,0.5876119830528693,0.3416372214385782,0.3270525754086255,0.3361869677735975,0.12788854458568258,0.5024163325198886,0.5393067202705495,0.2865020414594687,0.5617696926044863,0.6900051112905663,0.6912201438647226,0.4031706259690974,0.593638840507784,0.5493598870560351,0.5487713445657633,0.5212984315000627,1.0,0.6082142467882534,0.5999123769309835,0.12614354446971776,0.6943087414942992,0.4275119340697213,0.13634036802373076,-0.05336345962045522,0.049779433185405716,-0.05406732409152392,0.27271602563164926,-0.1025506074552104,0.2353261929856071
0.0007074256589495937,0.002413316957158288,0.06775371315953414,0.43450820890940034,0.3779519698136458,0.36114384976097075,0.04499834030667546,0.75531245846082,0.8610955130096134,0.834322710040164,0.25734043882022367,0.42752590538065566,0.44928808308998913,0.12825798746258532,0.9500494956966825,0.9691834451951293,0.293266863644085,0.46395879222650693,0.7131556486442544,0.6791756638730644,0.6764331733259885,0.8320948614710674,0.5879065964377163,0.4483658549035598,0.7365137902158819,0.6082142467882534,1.0,0.883855327750374,0.24458227721203699,0.8915049243608403,0.6544118584221437,0.3168522908477941,-0.004524407664661734,0.004423385050223372,-0.004652363058806553,0.46930660979455746,-0.15189954657867977,0.4693271950553441
0.03723843895831451,-0.009759872258175858,0.09539282034369767,0.5262068313998807,0.46406077005814833,0.4303782242685458,0.06874862024591138,0.8786660604431027,0.9894207840605953,0.9824499910380414,0.24893709715807752,0.6989086214494943,0.702123973806137,0.3102372985424055,0.8930377771997887,0.8823711915453233,0.37838954492788796,0.3516418896098787,0.6923549486308246,0.6290029684436986,0.7102935934884465,0.8387449097156651,0.6504148845999992,0.37056401776523323,0.7564685263738318,0.5999123769309835,0.883855327750374,1.0,0.282838541498139,0.9493582571894951,0.5533429412422005,0.2777761477289537,0.007814360324161128,-0.02148388191064017,0.014774364903710773,0.49274658554105694,-0.16483419935910062,0.5626301362707499
0.002715435841458014,-0.002340655541202334,0.19008110535786776,0.20571620384706063,0.4781276142708825,-0.1581735699269612,0.47141833677524875,0.22087843944346436,0.27169945930052636,0.22649597449908904,0.1837636699213877,0.25311813232679925,0.21132835169335856,0.12986174351062887,0.2456488718303755,0.23521325641937665,0.10711849487405863,0.11768187107025868,0.24037196728617521,0.21728723320724905,0.2219479519155641,0.14290241829240774,0.23237590779948547,0.17513355587328844,0.0660382896771314,0.12614354446971776,0.24458227721203699,0.282838541498139,1.0,0.3039153695609439,0.2271785719709031,0.12632186911537396,0.5006250812751352,-0.49754020481377004,0.51547930170846,0.2913150577500493,-0.15037136071034993,0.20429867545692348
0.0370160020152756,-0.012094305570810203,0.11618707898911468,0.565369165146897,0.4995425815590542,0.46136938064209404,0.07283949934659283,0.9067111072311093,0.9547313214255351,0.9269499490758212,0.31203697881646997,0.5746095364777765,0.5816493191338625,0.23416888356129056,0.8511029906241895,0.8649119145220788,0.344551357740437,0.5198300581986494,0.8319336331373277,0.7857693460275313,0.7543742087368246,0.856682803468695,0.7423532411228511,0.5329815478991601,0.7372910719868938,0.6943087414942992,0.8915049243608403,0.9493582571894951,0.3039153695609439,1.0,0.6771077410714345,0.3319947648917925,0.0074686458211001856,-0.02065346732252652,0.013896793168374333,0.5133126179597418,-0.18314921151689667,0.49915622854206354
-0.025286582641913864,-0.006134962500592698,0.025292117062461827,0.33243184175212515,0.31686170364720895,0.24582831324926954,0.08664069355136923,0.4686756341664589,0.5768421600002679,0.4965686399297668,0.25313535604126586,0.09749461572126077,0.10418304277355275,-0.027038105429451738,0.5744099166007297,0.6293479020748063,0.07188621961463358,0.6531938419536903,0.7814826083432693,0.7888987502512879,0.4313012980591848,0.5714200641957587,0.35807489557193556,0.5108800689696479,0.45515618218046955,0.4275119340697213,0.6544118584221437,0.5533429412422005,0.2271785719709031,0.6771077410714345,1.0,0.4809083807523026,0.06388661990618219,-0.04859138476225795,0.05818303750452744,0.37572905400047796,-0.10014962369682959,0.3265594754730419
0.0030302899999183493,-0.006971433246309565,0.035219310109357777,0.11150216723218782,0.13582687754779454,0.04994744475498549,0.06363692184672778,0.19446798958494435,0.27130927723231013,0.2662451656891065,0.03935297736887327,0.1117683391506842,0.1354538333204764,0.01901991566187479,0.3111153290380274,0.3326143248715009,0.02628506053138408,0.11884228576177215,0.30144545668113465,0.262682443936356,0.4307156089342058,0.4010975500294354,0.22866050220739215,0.06280124601802346,0.197736797849759,0.13634036802373076,0.3168522908477941,0.2777761477289537,0.12632186911537396,0.3319947648917925,0.4809083807523026,1.0,0.06085587971408207,-0.059099916436361415,0.06160574284901243,0.16541446461133497,-0.0681447432550646,0.15004299725340037
-0.18687803886155854,-0.009263196266902312,0.17597995907207978,0.14062069325530724,0.509431878435574,-0.30901204311767105,0.7195471028380974,-0.03446649664765064,0.004894714068163772,-0.021840119392355906,0.07453139603976563,0.02490002826611253,-0.0039219121540882826,0.02537414319808669,0.004974765778755744,-0.002839408716685776,0.0030085090285722053,-0.017790819929567138,0.007623766828028313,0.00042772239780592964,-0.0025521225624270095,-0.0413383035995248,-0.016583765486181193,0.021062987244706715,-0.08921469925198318,-0.05336345962045522,-0.004524407664661734,0.007814360324161128,0.5006250812751352,0.0074686458211001856,0.06388661990618219,0.06085587971408207,1.0,-0.8882022250979501,0.9748281059115105,0.06556756764578561,-0.1888567789383681,0.04757369758674192
-0.19982150364387435,0.014410302129996904,-0.14354723803113364,-0.06659657833668028,-0.44908508922038765,0.37498471121174354,-0.7124647824935898,0.03137720330119067,-0.015661115164118226,0.012804444259748478,-0.08218529231533493,-0.06454962149532106,-0.03998115798962173,-0.04512605705595899,-0.007727153632018913,0.0017927054176358405,-0.02020456072698029,0.015307893545684568,-0.01780322726062977,-0.008929996828534176,-0.009254824582374147,0.032018178083222895,0.014923611474720374,-0.030681525970649774,0.08844207402687648,0.049779433185405716,0.004423385050223372,-0.02148388191064017,-0.49754020481377004,-0.02065346732252652,-0.04859138476225795,-0.059099916436361415,-0.8882022250979501,1.0,-0.96254225849571,-0.0797446642056969,0.12286347798261693,-0.05382915458970532
-0.00234107372846389,-0.01142162616300758,0.16766571796010574,0.10963583850271034,0.4938087883644214,-0.3472287380927634,0.7382523187936444,-0.03430226791652239,0.010370329240805267,-0.017989811379051677,0.07979074997859117,0.04455785391601321,0.016260217181152153,0.03718139663844416,0.006701562608990117,-0.0024352055834912707,0.013371545798555774,-0.01826826897435677,0.01364867541894477,0.004897382918347699,0.002288320475301326,-0.03871602736056448,-0.01700170181005136,0.025682969935457926,-0.0918592680876768,-0.05406732409152392,-0.004652363058806553,0.014774364903710773,0.51547930170846,0.013896793168374333,0.05818303750452744,0.06160574284901243,0.9748281059115105,-0.96254225849571,1.0,0.07407048533461993,-0.16180381327495444,0.05183243693663014
0.04776318811935817,0.0072011588945320735,0.05599568143998004,0.250299867054449,0.24751416041352206,0.17526012189221366,0.022700933494705457,0.3445084903228169,0.5033248886871813,0.4245934120360884,0.6289144916679948,0.23128027005167898,0.18578603704521438,0.2346357697911556,0.4591231069495848,0.4670916078497112,0.20341676384969803,0.35514829502702533,0.425346481724745,0.4292737265289909,0.3305612102410467,0.3469670157936257,0.3011544188473081,0.3305008342018857,0.3293813587256375,0.27271602563164926,0.46930660979455746,0.49274658554105694,0.2913150577500493,0.5133126179597418,0.37572905400047796,0.16541446461133497,0.06556756764578561,-0.0797446642056969,0.07407048533461993,1.0,-0.08135592994727604,0.8750860080969373
0.2213677588781012,0.03383177702433961,-0.8521726564607937,-0.1968340852799829,-0.23948784691664932,-0.08420331223057385,-0.13346942988577262,-0.19699040934737835,-0.15928480562213362,-0.1610853088802059,-0.07107730483859742,-0.12823699964893756,-0.12089535605230721,-0.027781934676407282,-0.15205153784672604,-0.14359153546598874,-0.14471182656397943,-0.05757356439236078,-0.16682168375877002,-0.1433048582629986,-0.17562911544247375,-0.16171656041594804,-0.12417760383914804,-0.06006771449243883,-0.012088198751991911,-0.1025506074552104,-0.15189954657867977,-0.16483419935910062,-0.15037136071034993,-0.18314921151689667,-0.10014962369682959,-0.0681447432550646,-0.1888567789383681,0.12286347798261693,-0.16180381327495444,-0.08135592994727604,1.0,-0.05414410889152532
0.03418270687852615,0.01170394211951842,-3.0000511534586297e-05,0.201395573301806,0.18828569359085304,0.15297438964490537,0.01135806915464113,0.33871517965288395,0.5853098229401418,0.5315298513244009,0.5210938791033841,0.29610518719470696,0.27130072984819475,0.22865430738316975,0.46932851644450807,0.4730471743053508,0.1232974958530294,0.24260232679625723,0.350908894927895,0.33863540282362914,0.3124019886033045,0.4124197163811528,0.22752683945397334,0.22006510732497309,0.4221191133591187,0.2353261929856071,0.4693271950553441,0.5626301362707499,0.20429867545692348,0.49915622854206354,0.3265594754730419,0.15004299725340037,0.04757369758674192,-0.05382915458970532,0.05183243693663014,0.8750860080969373,-0.05414410889152532,1.0
